customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department,full_name,spending_per_order,age_category,high_spender,high_earner,days_since_registration,email_domain,customer_score
625,Deborah,Carroll,mccoyandre@example.org,001-522-283-6084x9378,74,Clarkfurt,Congo,"Secretary, company",113928,2024-04-09,2025-08-14 04:54:21.646219,16,3856.25,Bronze,True,Operations,Deborah Carroll,226.84,Senior (50+),True,True,548,example.org,3179.375
631,Kayla,Carrillo,abradley@example.com,821.746.4493,80,South Thomasborough,Tuvalu,Financial risk analyst,56433,2024-05-03,2025-09-04 20:26:52.373887,22,3517.18,Gold,True,IT,Kayla Carrillo,152.92,Senior (50+),True,False,524,example.com,3122.026
632,Michael,Blake,trevor68@example.org,001-311-392-3603x768,53,Higginsbury,Saint Pierre and Miquelon,"Engineer, site",95058,2024-02-15,2025-08-13 00:34:15.230422,13,3441.02,Platinum,False,Marketing,Michael Blake,245.79,Senior (50+),True,True,602,example.org,2798.714
637,Jessica,Ingram,gonzalezkenneth@example.net,419.212.0381x876,25,New Nancy,South Georgia and the South Sandwich Islands,Computer games developer,42451,2024-03-02,2025-08-11 15:22:49.181537,48,4451.46,Bronze,True,Operations,Jessica Ingram,90.85,Young (18-29),True,False,586,example.net,4556.022
640,Emily,Norton,karen42@example.org,+1-329-498-7478,35,Port Kathryn,Macao,Wellsite geologist,139537,2025-04-07,2025-08-19 12:59:46.541069,24,3449.51,Platinum,False,Operations,Emily Norton,137.98,Middle-aged (30-49),True,True,185,example.org,3134.657
643,Brandon,Martinez,hking@example.org,+1-580-544-2877,42,Robbinsborough,Marshall Islands,Bonds trader,132126,2024-06-27,2025-08-17 09:14:16.877508,22,3056.79,Silver,False,HR,Brandon Martinez,132.9,Middle-aged (30-49),True,True,469,example.org,2799.7529999999997
645,Johnathan,Murray,shortkelly@example.net,(625)554-0263x5582,38,Lake Christopherfurt,Gambia,Paramedic,31620,2025-04-10,2025-09-05 00:15:18.205727,45,4341.66,Silver,False,Finance,Johnathan Murray,94.38,Middle-aged (30-49),True,False,182,example.net,4389.162
646,William,Choi,ingramjessica@example.com,288.782.4527,51,West Gloriaton,Timor-Leste,"Horticulturist, amenity",120209,2024-03-01,2025-09-06 14:42:15.471612,44,3091.2,Platinum,True,HR,William Choi,68.69,Senior (50+),True,True,587,example.com,3483.8399999999997
647,Jason,Hubbard,james84@example.net,216-532-1119x78718,40,New Christopher,Philippines,"Engineer, civil (consulting)",116993,2024-09-03,2025-08-14 03:49:24.445882,43,3207.02,Silver,True,IT,Jason Hubbard,72.89,Middle-aged (30-49),True,True,401,example.net,3534.9139999999998
648,Dawn,Key,khanmelissa@example.net,819-287-5617,59,East Jasontown,Sudan,Air traffic controller,50568,2024-11-10,2025-08-20 03:44:17.343599,32,4244.23,Platinum,True,IT,Dawn Key,128.61,Senior (50+),True,False,333,example.net,3930.9609999999993
652,Brian,Dyer,peter91@example.org,(827)415-3123x4550,25,Armstrongfort,Niue,Radio producer,95191,2024-07-15,2025-08-26 23:01:17.273939,47,3266.87,Bronze,False,HR,Brian Dyer,68.06,Young (18-29),True,True,451,example.org,3696.8089999999997
654,Shannon,Benson,romerovictoria@example.net,001-814-849-2074x926,53,Mariamouth,Benin,"Scientist, research (maths)",57112,2024-04-12,2025-08-26 04:13:29.848853,41,3357.37,Gold,False,IT,Shannon Benson,79.94,Senior (50+),True,False,545,example.net,3580.1589999999997
656,Ricky,Lyons,omoore@example.org,760.772.3483x893,46,New Dillon,Ukraine,"Surveyor, mining",44945,2025-03-15,2025-09-04 04:44:01.479429,6,3796.6,Silver,True,Sales,Ricky Lyons,542.37,Middle-aged (30-49),True,False,208,example.org,2837.62
657,Tina,Clayton,susan12@example.net,001-796-450-8269,40,Guerreroland,Slovenia,Statistician,138774,2024-06-14,2025-08-21 11:12:27.516140,40,4822.17,Gold,False,Operations,Tina Clayton,117.61,Middle-aged (30-49),True,True,482,example.net,4575.519
660,Kelly,Obrien,brian62@example.net,939.676.2053x44077,70,Martinmouth,Turks and Caicos Islands,Counselling psychologist,132422,2025-02-20,2025-09-02 00:10:12.795143,12,3583.94,Bronze,False,IT,Kelly Obrien,275.69,Senior (50+),True,True,231,example.net,2868.758
661,Robert,Anderson,melvinpeters@example.org,001-677-360-2991x4068,77,East James,Djibouti,Chartered public finance accountant,113000,2025-07-25,2025-09-07 17:51:12.900977,43,2944.06,Platinum,False,Operations,Robert Anderson,66.91,Senior (50+),True,True,76,example.org,3350.8419999999996
662,Leon,Espinoza,jamesmoon@example.com,378-417-0321,55,South Danielchester,Dominica,Scientific laboratory technician,96086,2025-08-25,2025-08-19 15:37:07.392754,8,4819.27,Bronze,True,Finance,Leon Espinoza,535.47,Senior (50+),True,True,45,example.com,3613.489
665,Ashley,Peterson,rmueller@example.net,236.738.3182x856,80,New Karen,Saint Vincent and the Grenadines,Advice worker,109822,2024-09-03,2025-08-31 04:51:51.682533,44,3811.87,Gold,False,Sales,Ashley Peterson,84.71,Senior (50+),True,True,401,example.net,3988.3089999999997
666,Amy,Fields,hbecker@example.com,406.373.6820x5068,80,East Jeffrey,Guernsey,Land,68557,2025-01-13,2025-08-12 16:53:26.220813,28,4023.98,Silver,False,Finance,Amy Fields,138.76,Senior (50+),True,False,269,example.com,3656.786
669,Deborah,Campbell,ggarrett@example.com,001-407-215-2386x76738,59,Hillland,Nicaragua,Bonds trader,53306,2025-02-15,2025-08-30 00:41:34.178500,32,2712.46,Gold,True,Sales,Deborah Campbell,82.2,Senior (50+),True,False,236,example.com,2858.7219999999998
670,Steven,Bishop,jcruz@example.net,001-568-972-2589,53,Port Dawnmouth,Pitcairn Islands,"Scientist, research (physical sciences)",92963,2023-09-09,2025-08-29 10:11:24.196639,37,2853.19,Platinum,False,HR,Steven Bishop,75.08,Senior (50+),True,True,761,example.net,3107.233
673,Jennifer,Randolph,robincooper@example.org,001-726-393-3589,34,Port Victoria,Madagascar,Claims inspector/assessor,49192,2024-10-22,2025-08-21 20:30:44.459849,3,3452.97,Gold,True,Finance,Jennifer Randolph,863.24,Middle-aged (30-49),True,False,352,example.org,2507.0789999999997
675,Brandi,Adams,millermichael@example.com,515-847-1553x1325,50,Lunahaven,Bhutan,Field seismologist,132800,2025-04-14,2025-08-23 12:54:35.221680,50,3994.11,Gold,True,HR,Brandi Adams,78.32,Senior (50+),True,True,178,example.com,4295.877
676,Logan,Smith,stephanie21@example.com,001-210-452-7698x19878,42,Smithstad,Bulgaria,Farm manager,84600,2025-05-18,2025-08-25 22:07:05.770616,50,4879.11,Gold,True,IT,Logan Smith,95.67,Middle-aged (30-49),True,False,144,example.com,4915.3769999999995
677,Melissa,Bailey,pamelamcconnell@example.net,001-466-905-9867x87442,65,Williamview,Mauritius,"Librarian, academic",62943,2025-02-25,2025-08-22 18:38:56.302219,12,3102.81,Platinum,True,Operations,Melissa Bailey,238.68,Senior (50+),True,False,226,example.net,2531.9669999999996
680,Wanda,Henry,smccarty@example.org,(377)546-2025x82543,20,Lake Amy,Suriname,Claims inspector/assessor,86165,2025-02-28,2025-08-15 19:56:22.278003,17,2782.99,Silver,True,Finance,Wanda Henry,154.61,Young (18-29),True,False,223,example.org,2458.093
683,Hunter,Gonzales,brewergregory@example.com,+1-533-873-9920x52229,53,North Jessica,South Georgia and the South Sandwich Islands,"Journalist, newspaper",76934,2025-01-01,2025-08-27 16:09:42.101469,4,3920.16,Gold,True,Marketing,Hunter Gonzales,784.03,Senior (50+),True,False,281,example.com,2864.1119999999996
685,Jose,King,ucarr@example.org,(979)397-0292,40,North Mark,Papua New Guinea,"Therapist, occupational",58992,2024-08-16,2025-08-25 22:16:28.178725,13,3316.67,Gold,False,Sales,Jose King,236.9,Middle-aged (30-49),True,False,419,example.org,2711.669
686,Tyler,Rodriguez,uzimmerman@example.org,001-788-832-2012,31,New Jacobton,Turks and Caicos Islands,Armed forces operational officer,128652,2024-03-20,2025-08-26 17:51:56.367393,39,2652.49,Bronze,True,Operations,Tyler Rodriguez,66.31,Middle-aged (30-49),True,True,568,example.org,3026.7429999999995
687,Catherine,Case,gstone@example.net,553.258.5238x600,40,Tiffanybury,Uzbekistan,Network engineer,88414,2024-12-23,2025-09-03 13:23:55.710145,15,4522.48,Silver,True,Operations,Catherine Case,282.65,Middle-aged (30-49),True,True,290,example.net,3615.7359999999994
688,Melissa,Berry,stevensmichael@example.org,291.302.9295,74,Jamesview,Palau,Sales promotion account executive,72065,2024-01-27,2025-08-28 11:31:55.820956,24,4579.66,Bronze,False,Sales,Melissa Berry,183.19,Senior (50+),True,False,621,example.org,3925.7619999999997
691,Harold,Curtis,kimberly12@example.com,(711)240-8682,80,Tinaberg,Nepal,Historic buildings inspector/conservation officer,131360,2024-06-09,2025-08-10 15:09:25.817846,34,2666.03,Bronze,True,Operations,Harold Curtis,76.17,Senior (50+),True,True,487,example.com,2886.221
692,Madeline,Lee,virginia56@example.org,001-303-499-5297x0137,58,Jamesstad,Mexico,"Journalist, newspaper",131394,2024-10-07,2025-08-21 17:44:23.795824,13,4324.75,Platinum,True,Marketing,Madeline Lee,308.91,Senior (50+),True,True,367,example.org,3417.325
693,Kathryn,Anderson,greencharles@example.net,001-920-627-0615x92738,52,East Carolton,Kenya,Chartered certified accountant,138625,2024-07-20,2025-09-04 23:26:55.439098,44,4393.19,Platinum,True,Operations,Kathryn Anderson,97.63,Senior (50+),True,True,446,example.net,4395.233
695,Kimberly,Bailey,ronald23@example.com,312.247.6010x8018,22,North Linda,Saint Pierre and Miquelon,Passenger transport manager,37113,2024-10-17,2025-08-13 03:06:21.677726,11,3971.07,Bronze,True,Sales,Kimberly Bailey,330.92,Young (18-29),True,False,357,example.com,3109.749
696,Raymond,Hines,burnsrodney@example.org,+1-208-315-7129,44,Janetmouth,Belize,"Engineer, building services",80860,2024-09-14,2025-08-22 09:01:01.071850,28,3151.09,Platinum,False,IT,Raymond Hines,108.66,Middle-aged (30-49),True,False,390,example.org,3045.763
697,Cristian,Brown,martinnovak@example.com,(884)474-3621x300,42,Amandahaven,Philippines,Marine scientist,118250,2024-07-31,2025-08-31 05:17:16.914397,7,2674.17,Bronze,True,Operations,Cristian Brown,334.27,Middle-aged (30-49),True,True,435,example.com,2081.919
698,Caitlyn,Crawford,davidsmith@example.org,+1-339-562-7466x62159,72,Lake Melissa,Andorra,Ambulance person,39514,2023-10-21,2025-08-18 02:21:27.350668,22,4640.24,Bronze,False,Operations,Caitlyn Crawford,201.75,Senior (50+),True,False,719,example.org,3908.1679999999997
702,Brandi,Barr,eroman@example.net,326-320-3708x782,74,Brownburgh,Panama,Air broker,149821,2024-12-13,2025-08-29 22:21:04.815012,50,4335.69,Gold,True,Finance,Brandi Barr,85.01,Senior (50+),True,True,300,example.net,4534.983
707,Amy,Le,cjohnson@example.net,521-870-2851x6225,53,Amyberg,Afghanistan,Retail buyer,39587,2025-08-16,2025-09-07 22:08:43.387755,18,3358.43,Gold,True,Marketing,Amy Le,176.76,Senior (50+),True,False,54,example.net,2890.901
708,Kimberly,Adams,gpatel@example.org,+1-306-824-6728x799,64,New Marissaland,French Southern Territories,"Buyer, retail",106099,2024-02-12,2025-09-04 00:12:56.689807,31,4757.7,Gold,True,Operations,Kimberly Adams,148.68,Senior (50+),True,True,605,example.org,4260.389999999999
710,Renee,Ward,karen72@example.com,291-865-0344,49,Brucefort,Saudi Arabia,Radio broadcast assistant,89067,2025-06-25,2025-09-07 01:24:43.917323,21,3081.71,Gold,True,Finance,Renee Ward,140.08,Middle-aged (30-49),True,True,106,example.com,2787.1969999999997
711,Cameron,Black,brooke98@example.net,6883067821,54,Nelsonhaven,Thailand,Civil Service fast streamer,77774,2025-04-06,2025-09-04 07:26:36.164145,20,4793.29,Silver,True,Sales,Cameron Black,228.25,Senior (50+),True,False,186,example.net,3955.303
712,Cindy,Ellison,ivalentine@example.com,+1-689-339-6987x486,33,Matthewview,Germany,Artist,132978,2023-11-28,2025-08-28 12:41:46.896575,14,3561.0,Platinum,False,Sales,Cindy Ellison,237.4,Middle-aged (30-49),True,True,681,example.com,2912.7
715,Angela,Graham,ujenkins@example.com,920-645-6577x580,56,Tamiborough,Slovenia,Risk manager,40744,2025-04-19,2025-08-10 23:38:10.341914,17,4293.57,Silver,True,Sales,Angela Graham,238.53,Senior (50+),True,False,173,example.com,3515.499
717,Kathleen,Hayes,ebenson@example.com,(725)691-6011x2411,58,Holdertown,Senegal,Software engineer,34088,2023-09-19,2025-08-24 08:32:09.172542,37,2894.5,Silver,True,Finance,Kathleen Hayes,76.17,Senior (50+),True,False,751,example.com,3136.1499999999996
719,Brian,Rice,jillwilkerson@example.com,765.496.8078,32,Tonyahaven,China,Insurance claims handler,146842,2023-12-11,2025-08-30 06:29:37.736133,49,2948.0,Gold,True,HR,Brian Rice,58.96,Middle-aged (30-49),True,True,668,example.com,3533.6
722,Rachael,Gomez,penabruce@example.org,+1-463-604-5306x935,54,West Melanie,Turkmenistan,Industrial/product designer,104162,2023-09-17,2025-09-04 20:28:41.323634,42,4360.98,Silver,False,Sales,Rachael Gomez,101.42,Senior (50+),True,True,753,example.org,4312.686
726,Joe,Bradley,hernandezdaniel@example.net,+1-587-406-2932x88098,79,North Bradley,Brazil,"Administrator, local government",98337,2024-01-22,2025-08-15 09:21:33.949705,40,4148.24,Gold,True,HR,Joe Bradley,101.18,Senior (50+),True,True,626,example.net,4103.768
727,Aaron,Brown,ymurray@example.org,3086987610,59,West Patrick,Bermuda,Homeopath,79613,2023-10-24,2025-08-31 20:28:43.397367,23,2938.39,Bronze,False,HR,Aaron Brown,122.43,Senior (50+),True,False,716,example.org,2746.8729999999996
728,Rachael,Roberts,debra19@example.net,001-207-246-8235x46951,80,Lake Kendra,Andorra,"Programmer, systems",148914,2025-05-11,2025-08-22 05:54:51.808846,14,2581.86,Gold,False,HR,Rachael Roberts,172.12,Senior (50+),True,True,151,example.net,2227.3019999999997
730,Patricia,Bender,aaron78@example.com,269-794-9708,32,South Robert,Cook Islands,Hospital pharmacist,40104,2024-10-17,2025-08-21 10:56:14.315666,32,3217.39,Silver,True,Marketing,Patricia Bender,97.5,Middle-aged (30-49),True,False,357,example.com,3212.173
731,Jessica,Cunningham,mmoore@example.com,3839868889,28,Harringtonland,Haiti,Airline pilot,77477,2024-06-06,2025-08-27 20:36:54.059960,38,3586.51,Bronze,True,HR,Jessica Cunningham,91.96,Young (18-29),True,False,490,example.com,3650.557
733,Ashley,Michael,bowersmichael@example.net,317-477-4127x46921,55,Christophershire,Iraq,Corporate investment banker,51134,2024-07-23,2025-08-15 10:17:35.790709,41,4166.82,Bronze,True,IT,Ashley Michael,99.21,Senior (50+),True,False,443,example.net,4146.773999999999
735,Maria,Page,hurleybrandon@example.net,(435)764-0723x2472,28,Adamland,Libyan Arab Jamahiriya,"Scientist, product/process development",63850,2024-12-28,2025-09-06 11:46:21.121630,11,2583.2,Platinum,True,Operations,Maria Page,215.27,Young (18-29),True,False,285,example.net,2138.24
736,Zachary,Martin,jennifer31@example.org,(716)285-0710x58011,64,Port Steven,Sri Lanka,Clinical embryologist,116736,2025-08-26,2025-08-29 19:49:45.370397,18,4736.27,Silver,False,Finance,Zachary Martin,249.28,Senior (50+),True,True,44,example.org,3855.389
738,Jennifer,Lyons,lisathomas@example.net,376.898.9365x29447,70,New Laurahaven,Uzbekistan,Counsellor,130596,2025-08-23,2025-08-16 04:24:26.447592,11,3116.06,Gold,True,Operations,Jennifer Lyons,259.67,Senior (50+),True,True,47,example.net,2511.2419999999997
739,Lance,Ryan,rachelswanson@example.org,5454025896,61,South Patriciaborough,Turkmenistan,Media buyer,74914,2024-07-25,2025-08-25 20:07:38.431457,29,2982.67,Bronze,True,HR,Lance Ryan,99.42,Senior (50+),True,False,441,example.org,2957.869
741,Tina,Velez,richard28@example.org,750-877-4065x79551,24,East Anne,Saint Lucia,Acupuncturist,53255,2024-11-16,2025-08-26 08:14:26.859700,30,4508.04,Bronze,True,IT,Tina Velez,145.42,Young (18-29),True,False,327,example.org,4055.6279999999997
742,Mathew,Cannon,williamscristina@example.com,001-209-413-1117x8619,48,Lindamouth,Pitcairn Islands,Neurosurgeon,116427,2023-10-18,2025-08-31 04:46:35.113841,8,4509.92,Bronze,False,Finance,Mathew Cannon,501.1,Middle-aged (30-49),True,True,722,example.com,3396.944
743,Gary,Johnson,samantha54@example.net,720-212-2759,44,East Michelleton,Belgium,IT consultant,78546,2023-11-29,2025-08-16 13:20:44.041229,2,3488.21,Platinum,True,HR,Gary Johnson,1162.74,Middle-aged (30-49),True,False,680,example.net,2501.747
749,Anthony,Williams,ccombs@example.com,408.386.8430,45,South Philipbury,South Africa,Copy,104012,2024-12-02,2025-08-10 07:30:39.622027,23,3059.4,Platinum,True,HR,Anthony Williams,127.48,Middle-aged (30-49),True,True,311,example.com,2831.58
751,Harold,Smith,stephengomez@example.org,347-370-9207,37,Meaganbury,Rwanda,Statistician,105713,2023-09-13,2025-08-15 18:56:48.969107,22,3870.97,Platinum,True,Operations,Harold Smith,168.3,Middle-aged (30-49),True,True,757,example.org,3369.6789999999996
754,William,Rivera,michelle18@example.org,(672)400-2839,79,East Elaine,Cape Verde,Barrister's clerk,113345,2024-03-11,2025-08-18 10:34:47.805699,0,4021.85,Silver,False,Finance,William Rivera,4021.85,Senior (50+),True,True,577,example.org,2815.2949999999996
756,Michael,Arias,sanchezjennifer@example.org,001-528-916-5064x63005,20,Stevensfurt,United Kingdom,Television/film/video producer,124960,2023-11-18,2025-08-26 05:40:05.435700,24,4653.42,Platinum,False,Operations,Michael Arias,186.14,Young (18-29),True,True,691,example.org,3977.394
757,David,Jones,pearsonvicki@example.org,(517)646-9029x83104,79,New Paulburgh,Canada,Tax inspector,108311,2023-11-07,2025-09-05 04:15:04.279294,3,4728.58,Silver,False,HR,David Jones,1182.14,Senior (50+),True,True,702,example.org,3400.006
758,Sheila,Barnes,masonmichael@example.net,(866)770-6362x198,18,Bruceshire,France,Forest/woodland manager,56438,2024-04-15,2025-08-11 04:52:56.709303,42,4653.79,Gold,True,IT,Sheila Barnes,108.23,Young (18-29),True,False,542,example.net,4517.653
760,Kristi,Wade,shelley85@example.com,+1-521-688-0879x91962,20,Lake Carolynfurt,Estonia,English as a second language teacher,77151,2024-02-02,2025-08-20 06:47:45.554767,15,3275.1,Silver,True,Sales,Kristi Wade,204.69,Young (18-29),True,False,615,example.com,2742.5699999999997
761,John,Anderson,stacey25@example.net,5583333430,67,Lake Maryhaven,Luxembourg,"Optician, dispensing",82354,2023-09-29,2025-09-08 12:32:01.294936,22,3348.31,Platinum,True,Finance,John Anderson,145.58,Senior (50+),True,False,741,example.net,3003.817
764,John,Frank,bakerpaul@example.com,6487933261,79,Jasonton,Korea,Tax adviser,55496,2024-07-06,2025-08-29 20:26:23.966735,29,4648.57,Bronze,False,Marketing,John Frank,154.95,Senior (50+),True,False,460,example.com,4123.999
765,Stephen,Garcia,johnsondebbie@example.net,978-352-2115,44,Lucasborough,Guyana,Health service manager,96353,2025-03-02,2025-08-15 09:42:41.555024,6,2793.15,Gold,False,IT,Stephen Garcia,399.02,Middle-aged (30-49),True,True,221,example.net,2135.205
766,Pamela,Wagner,rgreen@example.net,+1-970-917-3208x65237,69,New Russell,Pitcairn Islands,Jewellery designer,97277,2024-07-02,2025-08-15 23:13:10.090972,16,4380.57,Gold,False,HR,Pamela Wagner,257.68,Senior (50+),True,True,464,example.net,3546.3989999999994
768,Steven,Bradford,davidjohnson@example.com,291.536.8172,47,East Nicholasstad,Guernsey,"Designer, exhibition/display",147509,2024-09-21,2025-08-21 20:11:07.974871,37,4310.12,Platinum,True,Sales,Steven Bradford,113.42,Middle-aged (30-49),True,True,383,example.com,4127.084
769,Rebecca,Johnson,barbarawelch@example.com,452.459.5332,22,Perezborough,Uganda,"Scientist, research (maths)",80157,2024-11-23,2025-08-15 08:20:06.015332,40,3943.28,Silver,True,Sales,Rebecca Johnson,96.18,Young (18-29),True,False,320,example.com,3960.296
770,Justin,Farrell,kimberlyperez@example.org,(461)885-0761x08708,44,Frenchville,Serbia,Risk analyst,76281,2025-04-20,2025-09-04 00:15:54.624689,33,2678.26,Gold,True,Sales,Justin Farrell,78.77,Middle-aged (30-49),True,False,172,example.org,2864.782
771,James,Johnson,henryeric@example.org,(883)988-2176x484,23,West Scott,Estonia,"Conservator, museum/gallery",82288,2023-12-24,2025-09-08 12:12:09.504198,43,3743.94,Gold,True,Finance,James Johnson,85.09,Young (18-29),True,False,655,example.org,3910.758
773,John,Prince,plin@example.org,+1-518-604-6741x3075,78,Lake Annaberg,American Samoa,Building surveyor,127800,2024-02-16,2025-08-21 16:17:54.703730,43,4651.28,Silver,False,Operations,John Prince,105.71,Senior (50+),True,True,601,example.org,4545.896
775,Matthew,Patterson,hudsonellen@example.net,001-269-439-5787x5207,30,West Garyburgh,Papua New Guinea,"Administrator, local government",139437,2023-10-30,2025-09-05 02:59:09.749000,15,4181.67,Gold,True,IT,Matthew Patterson,261.35,Middle-aged (30-49),True,True,710,example.net,3377.169
776,Tyler,Taylor,hernandezcharles@example.org,001-836-296-7897,25,Lewisburgh,Japan,Recycling officer,40287,2025-06-22,2025-08-17 01:23:16.336529,43,4778.9,Platinum,True,Finance,Tyler Taylor,108.61,Young (18-29),True,False,109,example.org,4635.23
785,Jo,Kelly,kimberlyharris@example.com,365-589-6359x57086,35,West Janiceside,French Southern Territories,Energy engineer,89077,2024-03-16,2025-08-19 22:27:31.756748,11,2857.05,Silver,True,Operations,Jo Kelly,238.09,Middle-aged (30-49),True,True,572,example.com,2329.935
786,Paul,Miller,sarahpierce@example.org,542.636.2203,35,Carterview,Ireland,"Engineer, maintenance (IT)",135393,2024-12-31,2025-08-10 16:18:37.345576,15,2776.7,Platinum,True,Marketing,Paul Miller,173.54,Middle-aged (30-49),True,True,282,example.org,2393.6899999999996
788,Jared,Flores,jeremybauer@example.com,4229894665,49,Jessicaburgh,Congo,"Engineer, control and instrumentation",47625,2023-12-15,2025-09-08 22:31:34.206580,40,2585.03,Gold,False,Sales,Jared Flores,63.05,Middle-aged (30-49),True,False,664,example.com,3009.5209999999997
792,Marisa,Walls,sarawilliams@example.com,+1-783-287-2725x8122,44,Paulside,Finland,Forest/woodland manager,45890,2025-07-08,2025-08-31 20:37:24.789914,22,4336.84,Silver,True,Sales,Marisa Walls,188.56,Middle-aged (30-49),True,False,93,example.com,3695.788
794,Theresa,Jones,roytodd@example.net,6397251999,57,New Lucas,Turks and Caicos Islands,Clinical molecular geneticist,67555,2024-09-04,2025-08-15 07:09:07.762974,29,3158.56,Silver,True,Operations,Theresa Jones,105.29,Senior (50+),True,False,400,example.net,3080.9919999999997
795,Douglas,Vasquez,pgoodman@example.org,+1-372-820-5422,69,South Erin,Poland,Gaffer,74222,2024-11-14,2025-08-29 11:59:22.958288,26,3156.37,Platinum,True,IT,Douglas Vasquez,116.9,Senior (50+),True,False,329,example.org,2989.459
797,William,Bailey,jake77@example.com,+1-926-963-2956x342,59,Floresburgh,Cayman Islands,Mechanical engineer,81833,2024-10-27,2025-08-10 15:27:39.558750,17,4438.46,Gold,False,HR,William Bailey,246.58,Senior (50+),True,False,347,example.com,3616.922
800,Joseph,Ferguson,janetmoore@example.net,322-712-1548,22,Port Ryan,Israel,Social worker,145171,2024-09-08,2025-08-22 03:53:17.111070,30,2742.17,Bronze,False,Finance,Joseph Ferguson,88.46,Young (18-29),True,True,396,example.net,2819.5190000000002
803,Justin,Carr,laurarodriguez@example.net,689.311.7972x6999,58,New Holly,Bouvet Island (Bouvetoya),Stage manager,46569,2023-09-23,2025-08-16 16:45:33.712889,8,2633.71,Silver,True,IT,Justin Carr,292.63,Senior (50+),True,False,747,example.net,2083.5969999999998
804,Ryan,Ortiz,jasminbrown@example.com,228.753.8631,60,West Lisaview,Ecuador,Senior tax professional/tax inspector,76771,2025-06-27,2025-08-26 14:42:51.940734,20,4321.21,Platinum,False,Finance,Ryan Ortiz,205.77,Senior (50+),True,False,104,example.com,3624.8469999999998
805,Aaron,Kelly,sarakirby@example.net,(499)900-7686,46,Mahoneybury,Christmas Island,"Surveyor, commercial/residential",47709,2025-09-03,2025-08-16 07:44:13.251900,44,2696.44,Platinum,False,Finance,Aaron Kelly,59.92,Middle-aged (30-49),True,False,36,example.net,3207.508
809,Dawn,Weaver,michael72@example.net,+1-402-766-5686x29591,48,Harrishaven,Nauru,Systems developer,100136,2025-06-21,2025-08-14 23:50:23.824509,0,3438.85,Platinum,False,Sales,Dawn Weaver,3438.85,Middle-aged (30-49),True,True,110,example.net,2407.1949999999997
810,Mark,Guzman,afuller@example.com,001-642-399-0747x2966,18,Andrewsfurt,Libyan Arab Jamahiriya,Advertising copywriter,130384,2024-10-24,2025-08-26 17:10:17.103564,27,3989.82,Silver,True,Finance,Mark Guzman,142.49,Young (18-29),True,True,350,example.com,3602.874
811,Caitlin,Parker,wscott@example.net,+1-894-964-1839x841,41,West Mary,Maldives,Lobbyist,54716,2024-02-06,2025-09-01 02:38:57.347536,26,4410.81,Platinum,False,Marketing,Caitlin Parker,163.36,Middle-aged (30-49),True,False,611,example.net,3867.567
812,Amanda,Ferguson,lcarter@example.net,2447509286,28,North Mary,Antigua and Barbuda,"Development worker, community",123708,2024-06-26,2025-09-07 22:53:01.240217,47,3229.95,Platinum,True,Sales,Amanda Ferguson,67.29,Young (18-29),True,True,470,example.net,3670.9649999999997
819,Jennifer,Kennedy,cynthiaford@example.org,(648)483-9585x58522,44,Donaldmouth,Bolivia,"Optician, dispensing",70838,2023-12-02,2025-08-25 04:31:53.559189,50,3997.31,Gold,False,Operations,Jennifer Kennedy,78.38,Middle-aged (30-49),True,False,677,example.org,4298.117
821,Steven,Kelly,jacqueline97@example.org,549-330-5378x803,67,South Christopher,Solomon Islands,Broadcast presenter,81435,2025-01-24,2025-08-17 07:22:46.242380,4,2715.96,Silver,True,Sales,Steven Kelly,543.19,Senior (50+),True,False,258,example.org,2021.1719999999998
824,Raymond,Frederick,jeffrey62@example.net,+1-294-266-4509x999,42,North Amandaside,Guam,Quantity surveyor,119318,2024-02-22,2025-08-10 15:02:49.241917,19,4681.08,Silver,True,Operations,Raymond Frederick,234.05,Middle-aged (30-49),True,True,595,example.net,3846.756
826,Michael,Meyer,kirbybrett@example.org,579-978-9124,41,South Alexismouth,Sao Tome and Principe,Telecommunications researcher,146328,2024-09-29,2025-09-06 14:17:07.380805,3,4318.29,Silver,True,Marketing,Michael Meyer,1079.57,Middle-aged (30-49),True,True,375,example.org,3112.803
828,Sierra,Rogers,clayandrew@example.net,+1-592-517-7905x52866,68,Christophermouth,Samoa,Retail merchandiser,61862,2024-10-06,2025-08-10 17:42:54.234565,0,4844.17,Platinum,True,Sales,Sierra Rogers,4844.17,Senior (50+),True,False,368,example.net,3390.919
830,Michael,Sanchez,dwilliams@example.net,558.818.1045x02437,21,West Sarahhaven,Luxembourg,"Engineer, land",37834,2024-06-12,2025-08-22 04:18:55.706793,22,3222.87,Bronze,True,HR,Michael Sanchez,140.12,Young (18-29),True,False,484,example.net,2916.0089999999996
831,Robyn,Miller,william96@example.net,735.839.0058,32,West Cynthiaport,Korea,Fine artist,71515,2023-11-10,2025-08-20 03:32:21.356311,35,3942.81,Gold,False,Operations,Robyn Miller,109.52,Middle-aged (30-49),True,False,699,example.net,3809.9669999999996
833,Katie,Gray,cooperjohn@example.org,716.644.1610x19753,49,Claytonton,Holy See (Vatican City State),Company secretary,122618,2023-10-06,2025-08-30 04:42:54.700306,28,2795.12,Platinum,True,Finance,Katie Gray,96.38,Middle-aged (30-49),True,True,734,example.org,2796.584
