customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department
750,Peggy,Cook,kcook@example.net,+1-875-692-1299,53,South Brandon,Zimbabwe,Financial adviser,132732,2024-07-11,2025-09-03 05:47:28.963042,35,2412.34,Gold,False,Sales
751,Harold,Smith,stephengomez@example.org,347-370-9207,37,Meaganbury,Rwanda,Statistician,105713,2023-09-13,2025-08-15 18:56:48.969107,22,3870.97,Platinum,True,Operations
752,Jackie,Jackson,carlosmeadows@example.net,389-370-5916,25,Lewisstad,Grenada,Statistician,128017,2024-10-15,2025-09-01 00:40:19.423697,14,2232.97,Silver,True,Marketing
753,Nicole,Carroll,evaughn@example.org,001-516-388-0053x789,50,Franklinberg,Malawi,Television camera operator,82502,2024-08-24,2025-08-15 06:56:48.418826,50,1692.19,Bronze,True,HR
754,William,Rivera,michelle18@example.org,(672)400-2839,79,East Elaine,Cape Verde,Barrister's clerk,113345,2024-03-11,2025-08-18 10:34:47.805699,0,4021.85,Silver,False,Finance
755,Tony,Ramirez,jessicamiddleton@example.net,001-511-265-9930x2020,45,Sharonberg,Cyprus,"Conservator, museum/gallery",41552,2023-12-13,2025-08-23 06:50:50.135888,4,1315.46,Gold,True,Finance
756,Michael,Arias,sanchezjennifer@example.org,001-528-916-5064x63005,20,Stevensfurt,United Kingdom,Television/film/video producer,124960,2023-11-18,2025-08-26 05:40:05.435700,24,4653.42,Platinum,False,Operations
757,David,Jones,pearsonvicki@example.org,(517)646-9029x83104,79,New Paulburgh,Canada,Tax inspector,108311,2023-11-07,2025-09-05 04:15:04.279294,3,4728.58,Silver,False,HR
758,Sheila,Barnes,masonmichael@example.net,(866)770-6362x198,18,Bruceshire,France,Forest/woodland manager,56438,2024-04-15,2025-08-11 04:52:56.709303,42,4653.79,Gold,True,IT
759,Tammy,Myers,gailjacobs@example.org,001-439-465-0496x273,68,Taylorville,Benin,Hotel manager,108579,2025-08-17,2025-08-17 18:57:26.883237,32,2579.07,Silver,True,Operations
760,Kristi,Wade,shelley85@example.com,+1-521-688-0879x91962,20,Lake Carolynfurt,Estonia,English as a second language teacher,77151,2024-02-02,2025-08-20 06:47:45.554767,15,3275.1,Silver,True,Sales
761,John,Anderson,stacey25@example.net,5583333430,67,Lake Maryhaven,Luxembourg,"Optician, dispensing",82354,2023-09-29,2025-09-08 12:32:01.294936,22,3348.31,Platinum,True,Finance
762,Joseph,Boyer,khendricks@example.net,775-976-9453x536,18,Philliphaven,Hong Kong,Bonds trader,126590,2024-07-19,2025-09-06 07:06:52.854606,45,343.09,Bronze,False,Operations
763,David,Thompson,mitchell80@example.net,894-681-5269x25596,71,Whitebury,American Samoa,Professor Emeritus,103284,2025-06-06,2025-08-18 09:41:12.621844,37,1740.48,Gold,True,Finance
764,John,Frank,bakerpaul@example.com,6487933261,79,Jasonton,Korea,Tax adviser,55496,2024-07-06,2025-08-29 20:26:23.966735,29,4648.57,Bronze,False,Marketing
765,Stephen,Garcia,johnsondebbie@example.net,978-352-2115,44,Lucasborough,Guyana,Health service manager,96353,2025-03-02,2025-08-15 09:42:41.555024,6,2793.15,Gold,False,IT
766,Pamela,Wagner,rgreen@example.net,+1-970-917-3208x65237,69,New Russell,Pitcairn Islands,Jewellery designer,97277,2024-07-02,2025-08-15 23:13:10.090972,16,4380.57,Gold,False,HR
767,Adam,Ramirez,brewerbrandon@example.net,001-252-478-1055x800,54,Gatesburgh,Saint Lucia,"Conservation officer, historic buildings",93390,2023-10-27,2025-08-15 16:58:35.839462,49,1216.37,Gold,False,Operations
768,Steven,Bradford,davidjohnson@example.com,291.536.8172,47,East Nicholasstad,Guernsey,"Designer, exhibition/display",147509,2024-09-21,2025-08-21 20:11:07.974871,37,4310.12,Platinum,True,Sales
769,Rebecca,Johnson,barbarawelch@example.com,452.459.5332,22,Perezborough,Uganda,"Scientist, research (maths)",80157,2024-11-23,2025-08-15 08:20:06.015332,40,3943.28,Silver,True,Sales
770,Justin,Farrell,kimberlyperez@example.org,(461)885-0761x08708,44,Frenchville,Serbia,Risk analyst,76281,2025-04-20,2025-09-04 00:15:54.624689,33,2678.26,Gold,True,Sales
771,James,Johnson,henryeric@example.org,(883)988-2176x484,23,West Scott,Estonia,"Conservator, museum/gallery",82288,2023-12-24,2025-09-08 12:12:09.504198,43,3743.94,Gold,True,Finance
772,Tamara,Hendrix,donaldmartin@example.net,801.294.4258x92225,77,Whitemouth,Croatia,Meteorologist,53394,2024-12-31,2025-09-06 02:59:29.514173,30,1569.36,Silver,False,Marketing
773,John,Prince,plin@example.org,+1-518-604-6741x3075,78,Lake Annaberg,American Samoa,Building surveyor,127800,2024-02-16,2025-08-21 16:17:54.703730,43,4651.28,Silver,False,Operations
774,Richard,Brown,elizabeth39@example.net,456.315.4705x5491,30,Christopherview,Barbados,Careers adviser,60783,2024-10-26,2025-09-06 16:01:08.693149,47,1210.28,Gold,True,Marketing
775,Matthew,Patterson,hudsonellen@example.net,001-269-439-5787x5207,30,West Garyburgh,Papua New Guinea,"Administrator, local government",139437,2023-10-30,2025-09-05 02:59:09.749000,15,4181.67,Gold,True,IT
776,Tyler,Taylor,hernandezcharles@example.org,001-836-296-7897,25,Lewisburgh,Japan,Recycling officer,40287,2025-06-22,2025-08-17 01:23:16.336529,43,4778.9,Platinum,True,Finance
777,Lauren,Galloway,davidpearson@example.net,001-607-559-8897x86533,79,New Christopherfurt,Greenland,Insurance broker,35539,2024-01-24,2025-09-07 17:34:47.097389,30,1855.98,Gold,False,Finance
778,Emily,Floyd,hunter12@example.org,(619)615-0576,73,Marshport,Lesotho,Actor,66009,2025-02-09,2025-08-10 03:41:30.064425,31,914.36,Gold,False,Marketing
779,Robert,Hoffman,itorres@example.net,001-767-864-9797x41636,66,West Michaelaton,Angola,Optometrist,105584,2024-03-05,2025-08-19 13:26:36.406946,8,270.74,Platinum,False,Finance
780,Jeffrey,Gonzalez,kproctor@example.com,+1-727-571-1952x963,20,Lake Nathanmouth,Saint Helena,Actuary,95860,2024-01-18,2025-08-20 14:39:53.769106,22,1968.58,Silver,False,IT
781,Evan,Martin,bcraig@example.com,715.894.8989,62,Sandrachester,Palestinian Territory,"Presenter, broadcasting",97922,2024-03-08,2025-09-08 06:56:39.074311,29,1578.26,Bronze,True,Operations
782,Karen,Baxter,julie44@example.org,991-669-9939x3449,31,New Nicole,Turkey,Outdoor activities/education manager,79732,2024-03-19,2025-08-25 21:25:41.201377,37,503.74,Gold,False,Marketing
783,Erica,Sandoval,dustinwilliams@example.com,362.297.3988x94132,53,Andersonburgh,Brazil,Quality manager,64452,2025-03-18,2025-08-24 11:39:51.040013,15,1347.04,Gold,False,Marketing
784,Kevin,York,james65@example.com,892.320.3004x4964,49,Lake Cheryl,Montenegro,Audiological scientist,85567,2025-05-02,2025-08-14 08:40:03.897307,13,2095.46,Gold,False,HR
785,Jo,Kelly,kimberlyharris@example.com,365-589-6359x57086,35,West Janiceside,French Southern Territories,Energy engineer,89077,2024-03-16,2025-08-19 22:27:31.756748,11,2857.05,Silver,True,Operations
786,Paul,Miller,sarahpierce@example.org,542.636.2203,35,Carterview,Ireland,"Engineer, maintenance (IT)",135393,2024-12-31,2025-08-10 16:18:37.345576,15,2776.7,Platinum,True,Marketing
787,Jesse,Hayes,sgordon@example.net,+1-368-900-8529x46902,69,Smallland,Lao People's Democratic Republic,General practice doctor,126802,2024-01-24,2025-08-11 05:51:47.347700,9,2364.94,Bronze,True,HR
788,Jared,Flores,jeremybauer@example.com,4229894665,49,Jessicaburgh,Congo,"Engineer, control and instrumentation",47625,2023-12-15,2025-09-08 22:31:34.206580,40,2585.03,Gold,False,Sales
789,Cindy,Hall,allenrivera@example.net,833-903-0334,34,Jonesville,Paraguay,Phytotherapist,103680,2025-04-03,2025-08-21 01:46:42.663940,36,238.55,Bronze,True,IT
790,Lisa,Kim,ethomas@example.net,+1-555-630-2453x012,31,Jacksontown,Cuba,Geoscientist,136668,2025-02-13,2025-09-07 15:22:57.390719,16,2382.7,Bronze,False,Operations
791,David,Martinez,stephen90@example.org,922.324.0507x648,39,Mayfort,Gibraltar,Gaffer,64048,2024-07-07,2025-08-28 18:53:21.943334,23,1801.53,Gold,False,IT
792,Marisa,Walls,sarawilliams@example.com,+1-783-287-2725x8122,44,Paulside,Finland,Forest/woodland manager,45890,2025-07-08,2025-08-31 20:37:24.789914,22,4336.84,Silver,True,Sales
793,Dylan,Wright,courtneyhayes@example.org,(212)511-0187,40,Toniside,Israel,Visual merchandiser,72610,2023-10-15,2025-09-06 14:35:33.391470,43,2552.22,Platinum,True,HR
794,Theresa,Jones,roytodd@example.net,6397251999,57,New Lucas,Turks and Caicos Islands,Clinical molecular geneticist,67555,2024-09-04,2025-08-15 07:09:07.762974,29,3158.56,Silver,True,Operations
795,Douglas,Vasquez,pgoodman@example.org,+1-372-820-5422,69,South Erin,Poland,Gaffer,74222,2024-11-14,2025-08-29 11:59:22.958288,26,3156.37,Platinum,True,IT
796,Melissa,Lee,jodysmith@example.net,934.744.7048,28,West Stevenburgh,Algeria,Minerals surveyor,75039,2024-11-30,2025-08-21 10:39:04.030013,14,1567.41,Gold,False,Finance
797,William,Bailey,jake77@example.com,+1-926-963-2956x342,59,Floresburgh,Cayman Islands,Mechanical engineer,81833,2024-10-27,2025-08-10 15:27:39.558750,17,4438.46,Gold,False,HR
798,Christopher,Ross,thomascassandra@example.org,+1-459-722-9411x5630,28,Katherineshire,Iran,"Exhibitions officer, museum/gallery",54102,2024-07-23,2025-08-24 00:23:25.939044,1,625.2,Silver,False,Operations
799,Jennifer,Moore,njackson@example.net,320-566-1549x8085,62,Lake Daniel,Palau,Solicitor,128269,2025-03-17,2025-08-11 07:57:23.910157,5,1052.86,Platinum,True,IT
800,Joseph,Ferguson,janetmoore@example.net,322-712-1548,22,Port Ryan,Israel,Social worker,145171,2024-09-08,2025-08-22 03:53:17.111070,30,2742.17,Bronze,False,Finance
801,Patricia,Garcia,schmidtjose@example.net,9649420062,66,Sanchezmouth,Mali,Land,40911,2025-03-29,2025-09-07 21:51:48.983569,6,1312.26,Silver,True,Operations
802,Dana,Campbell,xcurry@example.net,496-823-4219,77,East Charles,Cocos (Keeling) Islands,Adult guidance worker,146060,2024-04-19,2025-08-12 00:53:18.288083,24,1546.85,Silver,False,HR
803,Justin,Carr,laurarodriguez@example.net,689.311.7972x6999,58,New Holly,Bouvet Island (Bouvetoya),Stage manager,46569,2023-09-23,2025-08-16 16:45:33.712889,8,2633.71,Silver,True,IT
804,Ryan,Ortiz,jasminbrown@example.com,228.753.8631,60,West Lisaview,Ecuador,Senior tax professional/tax inspector,76771,2025-06-27,2025-08-26 14:42:51.940734,20,4321.21,Platinum,False,Finance
805,Aaron,Kelly,sarakirby@example.net,(499)900-7686,46,Mahoneybury,Christmas Island,"Surveyor, commercial/residential",47709,2025-09-03,2025-08-16 07:44:13.251900,44,2696.44,Platinum,False,Finance
806,Monica,Lynch,nnunez@example.org,861.685.1862x6713,58,North Teresaborough,Cape Verde,Risk analyst,113824,2025-04-09,2025-08-16 03:38:40.219307,34,1548.31,Gold,False,Finance
807,Jeremiah,Lynch,nunezmelinda@example.net,252.879.1875,32,Snyderville,Pakistan,Armed forces logistics/support/administrative officer,135474,2024-07-13,2025-08-28 23:49:19.933903,5,2209.3,Gold,False,Sales
808,Mitchell,Perkins,walterssarah@example.net,843-319-2797,27,Hullville,Guinea,"Therapist, horticultural",69789,2024-07-11,2025-09-04 17:09:33.040583,0,0.46,Silver,False,Sales
809,Dawn,Weaver,michael72@example.net,+1-402-766-5686x29591,48,Harrishaven,Nauru,Systems developer,100136,2025-06-21,2025-08-14 23:50:23.824509,0,3438.85,Platinum,False,Sales
810,Mark,Guzman,afuller@example.com,001-642-399-0747x2966,18,Andrewsfurt,Libyan Arab Jamahiriya,Advertising copywriter,130384,2024-10-24,2025-08-26 17:10:17.103564,27,3989.82,Silver,True,Finance
811,Caitlin,Parker,wscott@example.net,+1-894-964-1839x841,41,West Mary,Maldives,Lobbyist,54716,2024-02-06,2025-09-01 02:38:57.347536,26,4410.81,Platinum,False,Marketing
812,Amanda,Ferguson,lcarter@example.net,2447509286,28,North Mary,Antigua and Barbuda,"Development worker, community",123708,2024-06-26,2025-09-07 22:53:01.240217,47,3229.95,Platinum,True,Sales
813,Benjamin,Ross,smithamy@example.com,+1-545-281-3088,23,Timothyside,Micronesia,Fast food restaurant manager,85343,2024-12-04,2025-09-01 05:23:51.548879,40,1197.81,Gold,False,Operations
814,Jose,Bond,tranrobert@example.org,7278500030,65,Garciastad,Oman,"Engineer, electronics",99722,2023-09-21,2025-09-08 03:58:04.513138,17,2064.52,Bronze,True,Marketing
815,Michael,Carter,katrina37@example.net,+1-246-279-0870x18726,36,Lake Karenchester,Holy See (Vatican City State),Community education officer,44464,2023-10-13,2025-08-18 06:13:49.571068,40,2276.72,Platinum,False,Operations
816,Kenneth,Herring,david90@example.com,345.768.6524x0622,57,Cherylchester,Tunisia,Purchasing manager,94486,2023-12-18,2025-09-07 02:11:25.624332,12,1603.22,Silver,True,Finance
817,Kayla,Lopez,davidsmith@example.org,647.604.7476,19,Nathanbury,Netherlands Antilles,Press sub,54371,2024-05-04,2025-08-13 00:14:04.042042,6,1410.57,Silver,False,Operations
818,Madison,Hall,larryburns@example.org,(245)553-1290,18,Andersonburgh,Yemen,"Chemist, analytical",60514,2025-07-20,2025-08-12 03:47:12.681868,5,753.42,Platinum,True,Sales
819,Jennifer,Kennedy,cynthiaford@example.org,(648)483-9585x58522,44,Donaldmouth,Bolivia,"Optician, dispensing",70838,2023-12-02,2025-08-25 04:31:53.559189,50,3997.31,Gold,False,Operations
820,Tracy,Mendez,vjones@example.org,505.749.1477x44735,68,West Samuel,Marshall Islands,Hotel manager,34159,2023-11-29,2025-09-02 19:15:12.096259,21,401.12,Silver,True,Sales
821,Steven,Kelly,jacqueline97@example.org,549-330-5378x803,67,South Christopher,Solomon Islands,Broadcast presenter,81435,2025-01-24,2025-08-17 07:22:46.242380,4,2715.96,Silver,True,Sales
822,Dawn,Sellers,ronaldjohnson@example.com,882.481.5278x73048,70,Gabriellemouth,Cocos (Keeling) Islands,Community education officer,80014,2024-07-30,2025-08-19 06:57:35.028847,0,609.81,Silver,False,HR
823,Mark,Guerrero,jessica78@example.org,689-815-6734,33,Millerfort,Kenya,Multimedia specialist,126681,2025-07-22,2025-08-27 21:25:37.735212,2,995.9,Bronze,True,HR
824,Raymond,Frederick,jeffrey62@example.net,+1-294-266-4509x999,42,North Amandaside,Guam,Quantity surveyor,119318,2024-02-22,2025-08-10 15:02:49.241917,19,4681.08,Silver,True,Operations
825,Rebecca,Wall,frank18@example.net,(784)942-4648x84997,77,New Renee,Heard Island and McDonald Islands,Recycling officer,102034,2024-05-06,2025-08-31 10:01:08.935792,33,610.71,Platinum,False,Marketing
826,Michael,Meyer,kirbybrett@example.org,579-978-9124,41,South Alexismouth,Sao Tome and Principe,Telecommunications researcher,146328,2024-09-29,2025-09-06 14:17:07.380805,3,4318.29,Silver,True,Marketing
827,Jose,Murphy,tylerlaura@example.org,(772)886-8112x30388,58,Port Christopherbury,New Zealand,Regulatory affairs officer,86906,2025-05-10,2025-08-12 12:16:50.270428,20,75.34,Gold,True,HR
828,Sierra,Rogers,clayandrew@example.net,+1-592-517-7905x52866,68,Christophermouth,Samoa,Retail merchandiser,61862,2024-10-06,2025-08-10 17:42:54.234565,0,4844.17,Platinum,True,Sales
829,Jennifer,Woodward,mackelizabeth@example.org,(260)511-9391,67,Port Ashley,Lebanon,Information systems manager,41728,2023-12-16,2025-09-05 02:27:17.748037,15,788.49,Bronze,False,Operations
830,Michael,Sanchez,dwilliams@example.net,558.818.1045x02437,21,West Sarahhaven,Luxembourg,"Engineer, land",37834,2024-06-12,2025-08-22 04:18:55.706793,22,3222.87,Bronze,True,HR
831,Robyn,Miller,william96@example.net,735.839.0058,32,West Cynthiaport,Korea,Fine artist,71515,2023-11-10,2025-08-20 03:32:21.356311,35,3942.81,Gold,False,Operations
832,Paul,Bennett,wcarroll@example.com,516-943-6902,30,Whitetown,Timor-Leste,"Designer, interior/spatial",32798,2024-10-11,2025-08-22 18:32:52.350682,44,1888.84,Silver,False,IT
833,Katie,Gray,cooperjohn@example.org,716.644.1610x19753,49,Claytonton,Holy See (Vatican City State),Company secretary,122618,2023-10-06,2025-08-30 04:42:54.700306,28,2795.12,Platinum,True,Finance
834,Amy,Taylor,alanthomas@example.com,362.581.4447,29,Lauratown,Morocco,Paramedic,101253,2024-11-02,2025-08-11 11:09:54.135977,22,1618.4,Platinum,False,Finance
835,Tyler,Green,hudsonglen@example.net,001-949-387-4551x35872,76,Adamsborough,Angola,"Physicist, medical",142795,2025-04-20,2025-09-07 21:55:49.555295,35,801.72,Silver,False,Sales
836,Tracie,Mccormick,rcombs@example.net,001-903-743-9881x87387,70,Lake Jim,Iraq,Herpetologist,64517,2025-03-18,2025-08-23 14:28:46.467548,34,1835.56,Bronze,False,Operations
837,Maria,Davis,jacobscindy@example.org,(438)260-2826x254,29,Carlosburgh,Tokelau,"Exhibitions officer, museum/gallery",145727,2025-06-23,2025-08-28 10:54:28.363485,1,3098.67,Gold,True,Sales
838,Jennifer,Kelly,randerson@example.com,400-679-4193,64,Whitneybury,Tajikistan,Structural engineer,38302,2024-12-22,2025-08-11 21:40:20.831525,42,4835.82,Platinum,True,Finance
839,Timothy,Jensen,blevinssandra@example.org,001-448-470-9872x64963,61,Christianfort,Tajikistan,Hydrogeologist,95214,2025-04-11,2025-08-15 16:24:37.467316,49,2757.34,Gold,False,HR
840,Alexis,Collier,geraldgarcia@example.net,+1-900-234-6861x630,59,New Reginald,Puerto Rico,"Doctor, general practice",72208,2023-10-20,2025-09-07 00:24:38.643533,7,481.28,Bronze,True,Marketing
841,Kimberly,Johnson,kimberly36@example.com,001-921-795-3689x0057,29,North Codybury,Burkina Faso,"Lecturer, further education",144490,2025-08-07,2025-08-27 00:15:22.397861,2,1010.4,Platinum,True,IT
842,Alexander,Lindsey,christinadavis@example.org,+1-372-821-1386x9087,20,Thomasville,Anguilla,Forensic scientist,104843,2024-04-27,2025-09-06 18:42:35.854350,41,4181.5,Platinum,False,IT
843,Kiara,Paul,lutzdaniel@example.org,+1-217-407-4436,41,Port Kevin,Togo,"Conservator, museum/gallery",58930,2024-01-21,2025-08-14 10:40:34.394154,38,3589.23,Bronze,True,Operations
844,Deborah,Smith,herbert94@example.org,(209)544-7726,49,South Darlene,Guinea,Interpreter,146623,2023-11-16,2025-09-06 19:21:28.470218,5,2340.3,Bronze,False,Finance
845,Thomas,Miller,tmorrison@example.net,+1-302-845-5985,65,East Danielshire,Papua New Guinea,Clinical psychologist,146710,2024-04-29,2025-09-07 00:32:09.081849,26,4110.13,Bronze,False,Finance
846,Bonnie,Skinner,lindafernandez@example.com,001-849-286-4786x86237,20,New Aliciaport,Korea,Futures trader,126246,2023-09-26,2025-09-01 14:15:34.115864,4,4172.28,Bronze,True,Finance
847,Samuel,Sandoval,daviladaniel@example.org,549.892.1640x0698,24,Port James,Greece,Event organiser,43267,2024-03-30,2025-08-18 04:31:32.220477,46,1155.09,Platinum,True,Marketing
848,Samuel,Cole,gordondavid@example.net,265.746.2202x12372,51,Aaronborough,Senegal,Engineering geologist,116098,2023-09-10,2025-08-10 17:40:54.100296,15,2850.14,Silver,False,Operations
849,Amy,Bennett,julia67@example.org,001-319-300-8899,24,Davidtown,Angola,TEFL teacher,130438,2025-08-07,2025-09-04 15:07:07.131056,40,2882.82,Platinum,False,IT
850,Patrick,Mullins,loritaylor@example.com,279.789.7906,28,Amyland,Western Sahara,Sports development officer,133869,2024-07-15,2025-09-09 02:48:59.039735,11,2749.83,Gold,True,Finance
851,Paul,Williams,morselisa@example.net,343.736.1137x11815,56,Markberg,Senegal,"Teacher, secondary school",88066,2025-08-12,2025-08-19 09:20:51.023095,22,4512.42,Gold,False,HR
852,Teresa,Lopez,linda01@example.com,853.646.6075,66,Brandiview,Tokelau,Ophthalmologist,113000,2024-07-20,2025-08-14 13:35:19.438033,27,4130.77,Gold,True,Finance
853,Brian,Brown,josephschneider@example.org,(681)282-2387,52,South Donald,Marshall Islands,Logistics and distribution manager,58039,2024-09-09,2025-08-12 05:15:16.043773,24,3828.54,Gold,False,HR
854,Jose,Nguyen,taylorclarke@example.com,+1-336-442-3570x0412,46,Danielville,Poland,Personal assistant,82047,2025-07-25,2025-08-28 23:14:25.914185,0,3631.57,Gold,True,Finance
855,Kristie,Villegas,anne46@example.org,8072923046,26,North Davidbury,Mali,Customer service manager,146696,2024-08-09,2025-08-11 00:09:51.264173,19,32.84,Silver,True,Sales
856,Jennifer,Reese,jamesstrong@example.net,001-861-751-2048x5076,19,Port Kelsey,Saint Martin,Further education lecturer,131125,2024-04-24,2025-08-31 21:07:36.600128,44,4111.69,Silver,True,IT
857,Tara,Torres,patriciagood@example.com,246.701.9153,47,Ballborough,Saint Martin,Insurance broker,76616,2024-09-02,2025-08-14 14:02:34.780634,9,692.04,Gold,True,Marketing
858,Jimmy,Grant,amiller@example.net,(225)812-7267,34,Padillafurt,Vietnam,Make,136309,2025-07-21,2025-09-02 14:43:04.972866,19,459.53,Platinum,True,Operations
859,Stephanie,Chase,tonya97@example.com,+1-478-249-4771,22,West Alexis,Isle of Man,Clinical embryologist,124841,2025-04-20,2025-08-19 05:12:58.507033,20,3964.52,Silver,False,Operations
860,Ariel,Holder,davidedwards@example.com,440.346.6821,62,Krystalchester,Tajikistan,Forensic psychologist,105527,2024-11-23,2025-09-01 15:42:20.221614,6,2976.16,Gold,True,Operations
861,Frank,Scott,andreross@example.net,441-911-9738x818,69,North Mercedes,Japan,Facilities manager,105534,2024-04-20,2025-08-20 05:44:09.346081,24,392.39,Bronze,False,Sales
862,Brenda,Roberts,jenniferrice@example.com,001-368-306-6405,74,East Christopherstad,Georgia,"Engineer, building services",137104,2024-12-31,2025-08-18 11:41:23.589525,27,2082.61,Bronze,True,Operations
863,Leah,Lopez,wilsonrichard@example.com,+1-586-403-7218x600,59,Lake Jamesmouth,Mexico,"Therapist, drama",141342,2024-12-07,2025-09-06 11:46:34.391635,38,4643.27,Platinum,True,Sales
864,Brandon,Davis,antonio03@example.com,413.717.1978x6016,51,Lake Williamville,Mozambique,Higher education careers adviser,35397,2025-05-18,2025-08-29 04:50:59.548334,20,2699.65,Silver,False,Finance
865,Lori,Murphy,samantha11@example.org,953.258.2107x288,62,Taylormouth,Netherlands Antilles,Banker,58940,2025-02-12,2025-08-24 03:45:25.886699,9,252.6,Platinum,False,Finance
866,Sonia,Rodriguez,tranwilliam@example.net,922.739.9647x7183,54,North Seth,Italy,"Surveyor, minerals",96155,2025-06-01,2025-09-06 02:35:49.423159,5,1110.43,Gold,False,Marketing
867,Adam,Yates,nunezjennifer@example.com,(478)400-2443x236,26,South Brendafurt,Netherlands,Museum/gallery exhibitions officer,74062,2024-10-16,2025-09-04 12:36:50.100685,5,2379.27,Bronze,False,Sales
868,Jordan,Estrada,pricescott@example.net,(316)891-3952x150,23,Madelinefurt,Barbados,"Accountant, chartered management",82235,2024-08-25,2025-08-10 09:46:46.915054,32,2172.46,Silver,True,HR
869,James,Williams,patricia24@example.org,001-519-283-9248x481,53,West Robertachester,Netherlands Antilles,Cabin crew,55966,2025-04-26,2025-08-19 14:38:14.197208,31,1976.59,Silver,True,Marketing
870,Jeremy,Hernandez,rhonda67@example.net,(386)346-3395x348,22,West Andreville,Turkmenistan,Health and safety adviser,64898,2025-07-06,2025-08-22 17:40:28.010712,49,2150.33,Bronze,True,Operations
871,Kayla,Moore,hfoley@example.com,438.555.1281x7751,44,Kathyfort,Madagascar,Chief Technology Officer,85514,2024-05-15,2025-08-17 21:44:40.285681,23,1741.54,Gold,False,Finance
872,Nicholas,Mcmillan,farmerlisa@example.com,(636)802-4465,59,Mcdonaldton,Guinea-Bissau,Bookseller,33172,2024-07-27,2025-08-10 22:30:08.288701,49,1524.09,Gold,False,Finance
873,James,Serrano,ymartinez@example.com,001-478-937-0317x54380,27,Loriport,Macao,"Journalist, broadcasting",87732,2025-02-05,2025-08-30 06:28:19.496336,2,4621.07,Silver,True,Operations
874,Patrick,Martin,martintownsend@example.com,+1-486-227-2884x07664,41,Delgadofurt,Pitcairn Islands,"Engineer, maintenance",50446,2023-12-23,2025-09-07 11:39:47.274335,48,3642.43,Bronze,True,Operations
875,Michele,Mccarthy,jared86@example.com,(625)892-3868x79060,21,East Brian,Grenada,Metallurgist,61856,2025-03-30,2025-08-17 21:49:27.759825,39,4633.65,Gold,True,Sales
876,Michael,Johnson,thomaslane@example.net,759-876-4053,62,Brownfort,Macao,"Therapist, nutritional",135418,2025-06-14,2025-08-25 02:41:55.287347,7,1525.59,Platinum,True,Sales
877,Matthew,Scott,ljefferson@example.net,4389422736,31,East Brian,Christmas Island,Economist,126994,2025-07-29,2025-08-14 12:50:11.305778,34,1059.38,Gold,False,Finance
878,Dakota,Juarez,pgreer@example.com,(691)671-6204x29851,64,Raybury,Antigua and Barbuda,Minerals surveyor,48526,2024-01-15,2025-08-13 05:24:05.403789,44,3493.78,Bronze,False,Finance
879,Roger,Lane,breannadrake@example.org,8266980142,75,Pooleton,Jamaica,Sports coach,116969,2023-09-27,2025-08-12 06:16:49.811619,33,217.41,Silver,True,Sales
880,Steven,Eaton,dorseylinda@example.org,(937)405-0049x3326,30,Sabrinafurt,Morocco,Environmental manager,133440,2025-05-24,2025-09-05 00:12:46.095851,44,3089.82,Bronze,False,Operations
881,Scott,Hart,phamilton@example.net,4837906540,78,Danielbury,Saint Pierre and Miquelon,Trade union research officer,31092,2024-02-20,2025-08-23 23:29:12.926534,4,1943.23,Gold,False,IT
882,Eric,Chang,ambermiller@example.net,463-850-4960,19,Chavezmouth,Swaziland,Dramatherapist,68337,2024-08-05,2025-08-15 02:30:05.912973,41,1932.62,Platinum,True,Sales
883,Deanna,Kelly,briannabaker@example.net,+1-795-807-0886x4067,49,East Bradleytown,Papua New Guinea,"Civil engineer, contracting",143609,2024-10-26,2025-09-04 09:21:56.884951,38,2657.8,Silver,True,Finance
884,George,Williams,kelseystrong@example.com,590.444.8909,79,West Susan,Egypt,"Engineer, maintenance",90029,2024-01-13,2025-09-07 20:09:56.433116,35,4631.75,Bronze,True,Marketing
885,John,Jones,lisabullock@example.com,(601)593-5450x369,77,Port Kimberly,Congo,"Designer, textile",99391,2024-04-11,2025-08-17 12:09:47.103829,19,1667.85,Platinum,True,IT
886,Samantha,Vargas,adrianmedina@example.com,001-283-912-4412,40,Karenfurt,Germany,Veterinary surgeon,119694,2024-11-21,2025-08-14 03:14:25.812416,22,1776.89,Gold,True,Finance
887,Brian,Thomas,emorales@example.com,349.554.2106x294,35,Petersonville,Namibia,Consulting civil engineer,136416,2024-01-19,2025-08-23 12:11:53.521140,3,3128.96,Platinum,True,Finance
888,Jacqueline,Garcia,jesse62@example.com,875-328-6461x209,78,Stokesbury,Anguilla,"Accountant, chartered management",66725,2024-10-30,2025-08-14 20:50:19.186750,14,758.54,Platinum,True,IT
889,Judy,Patel,leslie24@example.org,721.315.3550,64,Jasonberg,Bolivia,Television camera operator,80096,2024-12-19,2025-08-19 02:29:00.901726,33,4803.03,Silver,False,Marketing
890,Elizabeth,Williams,lwashington@example.com,+1-524-679-2542x2188,54,Isabellaside,Somalia,Clinical molecular geneticist,50021,2024-11-13,2025-09-01 04:43:16.171941,27,4852.69,Gold,False,Finance
891,Tanya,Turner,bvasquez@example.com,+1-769-233-3299x8651,26,West Tanner,Mauritius,Horticultural consultant,57100,2025-08-10,2025-08-18 08:47:21.004767,41,692.88,Silver,True,Sales
